Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return_Flag,Order_Value,Return_Value,Age_Group,Return_Speed
ORD00008739,PROD00008739,USER00008739,"Tuesday, December 24, 2024",,Home,366.46,5,,Not Returned,,64,Male,City37,Debit Card,Next-Day,43.35,0,1832.3,0,60+,Within a Week
ORD00008746,PROD00008746,USER00008746,"Monday, April 17, 2023",,Home,223.16,5,,Not Returned,,21,Female,City100,Debit Card,Next-Day,3.44,0,1115.8,0,Under 25,Within a Week
ORD00008861,PROD00008861,USER00008861,"Monday, August 21, 2023",,Home,128.54,5,,Not Returned,,63,Male,City14,PayPal,Next-Day,44.08,0,642.7,0,60+,Within a Week
ORD00008981,PROD00008981,USER00008981,"Saturday, July 1, 2023",,Home,476.96,5,,Not Returned,,25,Male,City79,PayPal,Next-Day,30.88,0,2384.8,0,25-39,Within a Week
ORD00009117,PROD00009117,USER00009117,"Tuesday, October 29, 2024",,Home,257.41,5,,Not Returned,,24,Female,City94,Debit Card,Next-Day,0.61,0,1287.05,0,Under 25,Within a Week
ORD00009138,PROD00009138,USER00009138,"Thursday, September 5, 2024",,Home,370.04,5,,Not Returned,,66,Female,City70,PayPal,Next-Day,42.61,0,1850.2,0,60+,Within a Week
ORD00009328,PROD00009328,USER00009328,"Monday, July 3, 2023",,Home,298.47,5,,Not Returned,,61,Female,City83,Credit Card,Next-Day,42.41,0,1492.35,0,60+,Within a Week
ORD00009453,PROD00009453,USER00009453,"Tuesday, February 7, 2023",,Home,217.78,5,,Not Returned,,57,Female,City68,Debit Card,Next-Day,10.55,0,1088.9,0,40-59,Within a Week
ORD00009560,PROD00009560,USER00009560,"Friday, March 29, 2024",,Home,386.04,5,,Not Returned,,62,Female,City22,Credit Card,Next-Day,9.95,0,1930.2,0,60+,Within a Week
ORD00009705,PROD00009705,USER00009705,"Friday, August 9, 2024",,Home,391.55,5,,Not Returned,,50,Female,City22,PayPal,Next-Day,38.75,0,1957.75,0,40-59,Within a Week
ORD00009725,PROD00009725,USER00009725,"Sunday, July 21, 2024",,Home,341.2,5,,Not Returned,,65,Female,City100,PayPal,Next-Day,27.6,0,1706,0,60+,Within a Week
ORD00009928,PROD00009928,USER00009928,"Saturday, December 28, 2024",,Home,18.65,5,,Not Returned,,35,Female,City52,Gift Card,Next-Day,0.3,0,93.25,0,25-39,Within a Week
ORD00009938,PROD00009938,USER00009938,"Monday, July 29, 2024",,Home,61.96,5,,Not Returned,,47,Female,City23,PayPal,Next-Day,14.44,0,309.8,0,40-59,Within a Week
ORD00000235,PROD00000235,USER00000235,"Friday, October 6, 2023",,Home,273.54,1,,Not Returned,,22,Female,City79,PayPal,Next-Day,12.52,0,273.54,0,Under 25,Within a Week
ORD00000325,PROD00000325,USER00000325,"Tuesday, December 3, 2024",,Home,88.69,1,,Not Returned,,27,Male,City47,Debit Card,Next-Day,47.58,0,88.69,0,25-39,Within a Week
ORD00000610,PROD00000610,USER00000610,"Tuesday, November 19, 2024",,Home,189.71,1,,Not Returned,,34,Female,City41,PayPal,Next-Day,43.21,0,189.71,0,25-39,Within a Week
ORD00000849,PROD00000849,USER00000849,"Tuesday, April 9, 2024",,Home,217.88,1,,Not Returned,,65,Male,City76,Gift Card,Next-Day,45.89,0,217.88,0,60+,Within a Week
ORD00000850,PROD00000850,USER00000850,"Thursday, May 23, 2024",,Home,40.17,1,,Not Returned,,42,Female,City4,PayPal,Next-Day,13.41,0,40.17,0,40-59,Within a Week
ORD00000920,PROD00000920,USER00000920,"Monday, August 21, 2023",,Home,232.67,1,,Not Returned,,26,Female,City60,PayPal,Next-Day,22.7,0,232.67,0,25-39,Within a Week
ORD00001090,PROD00001090,USER00001090,"Tuesday, May 28, 2024",,Home,104.4,1,,Not Returned,,64,Female,City100,Gift Card,Next-Day,47.01,0,104.4,0,60+,Within a Week
ORD00001163,PROD00001163,USER00001163,"Wednesday, March 6, 2024",,Home,204.27,1,,Not Returned,,64,Female,City17,PayPal,Next-Day,31.13,0,204.27,0,60+,Within a Week
ORD00001296,PROD00001296,USER00001296,"Wednesday, October 18, 2023",,Home,405.91,1,,Not Returned,,44,Male,City4,Gift Card,Next-Day,13.78,0,405.91,0,40-59,Within a Week
ORD00001342,PROD00001342,USER00001342,"Thursday, January 11, 2024",,Home,27.5,1,,Not Returned,,26,Female,City30,Gift Card,Next-Day,27.83,0,27.5,0,25-39,Within a Week
ORD00001623,PROD00001623,USER00001623,"Friday, March 24, 2023",,Home,42.33,1,,Not Returned,,41,Female,City58,Debit Card,Next-Day,37.64,0,42.33,0,40-59,Within a Week
ORD00001861,PROD00001861,USER00001861,"Sunday, September 29, 2024",,Home,428.19,1,,Not Returned,,48,Male,City64,Gift Card,Next-Day,9.6,0,428.19,0,40-59,Within a Week
ORD00001930,PROD00001930,USER00001930,"Wednesday, November 29, 2023",,Home,489.21,1,,Not Returned,,62,Female,City13,PayPal,Next-Day,31.19,0,489.21,0,60+,Within a Week
ORD00001955,PROD00001955,USER00001955,"Saturday, September 23, 2023",,Home,339.35,1,,Not Returned,,56,Female,City59,Debit Card,Next-Day,28.5,0,339.35,0,40-59,Within a Week
ORD00002094,PROD00002094,USER00002094,"Tuesday, August 1, 2023",,Home,407.01,1,,Not Returned,,24,Female,City33,PayPal,Next-Day,36.5,0,407.01,0,Under 25,Within a Week
ORD00002574,PROD00002574,USER00002574,"Thursday, February 23, 2023",,Home,456.97,1,,Not Returned,,49,Female,City71,Credit Card,Next-Day,17.33,0,456.97,0,40-59,Within a Week
ORD00002749,PROD00002749,USER00002749,"Saturday, September 9, 2023",,Home,112.37,1,,Not Returned,,60,Female,City45,PayPal,Next-Day,33.05,0,112.37,0,60+,Within a Week
ORD00002915,PROD00002915,USER00002915,"Friday, June 28, 2024",,Home,307.99,1,,Not Returned,,32,Male,City61,Debit Card,Next-Day,18.73,0,307.99,0,25-39,Within a Week
ORD00003018,PROD00003018,USER00003018,"Sunday, February 11, 2024",,Home,216.48,1,,Not Returned,,47,Male,City61,Debit Card,Next-Day,36.02,0,216.48,0,40-59,Within a Week
ORD00003188,PROD00003188,USER00003188,"Friday, February 2, 2024",,Home,182.24,1,,Not Returned,,40,Male,City91,Credit Card,Next-Day,39.09,0,182.24,0,40-59,Within a Week
ORD00003721,PROD00003721,USER00003721,"Monday, May 22, 2023",,Home,408,1,,Not Returned,,42,Female,City46,Gift Card,Next-Day,41.61,0,408,0,40-59,Within a Week
ORD00004089,PROD00004089,USER00004089,"Sunday, February 18, 2024",,Home,296.35,1,,Not Returned,,39,Male,City23,PayPal,Next-Day,47.63,0,296.35,0,25-39,Within a Week
ORD00004314,PROD00004314,USER00004314,"Thursday, February 8, 2024",,Home,157.88,1,,Not Returned,,25,Female,City56,PayPal,Next-Day,4.21,0,157.88,0,25-39,Within a Week
ORD00004343,PROD00004343,USER00004343,"Sunday, June 4, 2023",,Home,268.03,1,,Not Returned,,31,Male,City25,Credit Card,Next-Day,2.84,0,268.03,0,25-39,Within a Week
ORD00004420,PROD00004420,USER00004420,"Monday, June 10, 2024",,Home,253.63,1,,Not Returned,,19,Female,City41,PayPal,Next-Day,33.97,0,253.63,0,Under 25,Within a Week
ORD00004435,PROD00004435,USER00004435,"Monday, February 13, 2023",,Home,40.11,1,,Not Returned,,59,Female,City48,PayPal,Next-Day,6.62,0,40.11,0,40-59,Within a Week
ORD00004658,PROD00004658,USER00004658,"Tuesday, July 25, 2023",,Home,25.53,1,,Not Returned,,51,Female,City69,Credit Card,Next-Day,1.85,0,25.53,0,40-59,Within a Week
ORD00004663,PROD00004663,USER00004663,"Sunday, July 2, 2023",,Home,391.41,1,,Not Returned,,50,Male,City78,Credit Card,Next-Day,10.21,0,391.41,0,40-59,Within a Week
ORD00004690,PROD00004690,USER00004690,"Sunday, January 1, 2023",,Home,343.98,1,,Not Returned,,58,Female,City40,Gift Card,Next-Day,0.51,0,343.98,0,40-59,Within a Week
ORD00004748,PROD00004748,USER00004748,"Wednesday, November 15, 2023",,Home,467.19,1,,Not Returned,,47,Male,City30,Gift Card,Next-Day,19.24,0,467.19,0,40-59,Within a Week
ORD00004815,PROD00004815,USER00004815,"Monday, March 13, 2023",,Home,185.73,1,,Not Returned,,51,Female,City79,Gift Card,Next-Day,34.6,0,185.73,0,40-59,Within a Week
ORD00004826,PROD00004826,USER00004826,"Wednesday, June 26, 2024",,Home,143.09,1,,Not Returned,,55,Female,City32,Gift Card,Next-Day,45.55,0,143.09,0,40-59,Within a Week
ORD00004836,PROD00004836,USER00004836,"Saturday, July 13, 2024",,Home,486.45,1,,Not Returned,,21,Male,City26,Credit Card,Next-Day,36.97,0,486.45,0,Under 25,Within a Week
ORD00004853,PROD00004853,USER00004853,"Thursday, June 1, 2023",,Home,474.91,1,,Not Returned,,51,Male,City16,Credit Card,Next-Day,32.39,0,474.91,0,40-59,Within a Week
ORD00004897,PROD00004897,USER00004897,"Wednesday, October 11, 2023",,Home,236.42,1,,Not Returned,,18,Female,City70,Debit Card,Next-Day,17.54,0,236.42,0,Under 25,Within a Week
ORD00004983,PROD00004983,USER00004983,"Sunday, August 20, 2023",,Home,168.64,1,,Not Returned,,47,Male,City19,Debit Card,Next-Day,31,0,168.64,0,40-59,Within a Week
ORD00005030,PROD00005030,USER00005030,"Wednesday, May 29, 2024",,Home,110.17,1,,Not Returned,,67,Female,City77,Gift Card,Next-Day,43.36,0,110.17,0,60+,Within a Week
ORD00005317,PROD00005317,USER00005317,"Sunday, April 30, 2023",,Home,190.85,1,,Not Returned,,62,Male,City81,Debit Card,Next-Day,3.63,0,190.85,0,60+,Within a Week
ORD00005563,PROD00005563,USER00005563,"Thursday, January 26, 2023",,Home,498.03,1,,Not Returned,,54,Female,City40,PayPal,Next-Day,42.31,0,498.03,0,40-59,Within a Week
ORD00005734,PROD00005734,USER00005734,"Friday, September 1, 2023",,Home,273.84,1,,Not Returned,,33,Female,City37,Gift Card,Next-Day,34.94,0,273.84,0,25-39,Within a Week
ORD00005833,PROD00005833,USER00005833,"Sunday, July 30, 2023",,Home,273.09,1,,Not Returned,,20,Male,City92,PayPal,Next-Day,20.29,0,273.09,0,Under 25,Within a Week
ORD00005948,PROD00005948,USER00005948,"Monday, December 4, 2023",,Home,424.2,1,,Not Returned,,46,Female,City72,Debit Card,Next-Day,38.84,0,424.2,0,40-59,Within a Week
ORD00005988,PROD00005988,USER00005988,"Wednesday, September 13, 2023",,Home,312.54,1,,Not Returned,,58,Male,City75,Credit Card,Next-Day,30.62,0,312.54,0,40-59,Within a Week
ORD00006516,PROD00006516,USER00006516,"Tuesday, December 24, 2024",,Home,488.03,1,,Not Returned,,70,Female,City77,Credit Card,Next-Day,32.35,0,488.03,0,60+,Within a Week
ORD00006531,PROD00006531,USER00006531,"Wednesday, May 31, 2023",,Home,163.48,1,,Not Returned,,66,Female,City46,Credit Card,Next-Day,37.63,0,163.48,0,60+,Within a Week
ORD00006928,PROD00006928,USER00006928,"Saturday, April 1, 2023",,Home,222.28,1,,Not Returned,,53,Male,City52,Gift Card,Next-Day,5.87,0,222.28,0,40-59,Within a Week
ORD00006948,PROD00006948,USER00006948,"Sunday, December 8, 2024",,Home,318.58,1,,Not Returned,,47,Male,City32,Debit Card,Next-Day,46.46,0,318.58,0,40-59,Within a Week
ORD00007139,PROD00007139,USER00007139,"Sunday, February 18, 2024",,Home,452.21,1,,Not Returned,,31,Female,City67,Gift Card,Next-Day,37.68,0,452.21,0,25-39,Within a Week
ORD00007366,PROD00007366,USER00007366,"Monday, March 25, 2024",,Home,179.83,1,,Not Returned,,50,Male,City97,Credit Card,Next-Day,18.13,0,179.83,0,40-59,Within a Week
ORD00007450,PROD00007450,USER00007450,"Wednesday, March 15, 2023",,Home,329.6,1,,Not Returned,,66,Male,City10,Credit Card,Next-Day,11.24,0,329.6,0,60+,Within a Week
ORD00007509,PROD00007509,USER00007509,"Tuesday, January 10, 2023",,Home,45.32,1,,Not Returned,,32,Female,City64,Debit Card,Next-Day,0.53,0,45.32,0,25-39,Within a Week
ORD00008475,PROD00008475,USER00008475,"Monday, October 2, 2023",,Home,355.05,1,,Not Returned,,51,Female,City89,Debit Card,Next-Day,9.63,0,355.05,0,40-59,Within a Week
ORD00008497,PROD00008497,USER00008497,"Saturday, September 9, 2023",,Home,328.66,1,,Not Returned,,24,Male,City83,Gift Card,Next-Day,24.59,0,328.66,0,Under 25,Within a Week
ORD00008504,PROD00008504,USER00008504,"Saturday, November 11, 2023",,Home,38.29,1,,Not Returned,,38,Male,City74,Gift Card,Next-Day,23.16,0,38.29,0,25-39,Within a Week
ORD00008505,PROD00008505,USER00008505,"Saturday, November 2, 2024",,Home,19.97,1,,Not Returned,,60,Male,City47,Credit Card,Next-Day,40.41,0,19.97,0,60+,Within a Week
ORD00008577,PROD00008577,USER00008577,"Wednesday, February 21, 2024",,Home,360.22,1,,Not Returned,,40,Female,City21,Gift Card,Next-Day,45.21,0,360.22,0,40-59,Within a Week
ORD00008840,PROD00008840,USER00008840,"Friday, November 29, 2024",,Home,27.11,1,,Not Returned,,20,Female,City10,Credit Card,Next-Day,33.39,0,27.11,0,Under 25,Within a Week
ORD00008854,PROD00008854,USER00008854,"Sunday, October 6, 2024",,Home,180.7,1,,Not Returned,,23,Female,City41,Gift Card,Next-Day,13.13,0,180.7,0,Under 25,Within a Week
ORD00008907,PROD00008907,USER00008907,"Monday, July 24, 2023",,Home,386.65,1,,Not Returned,,69,Male,City37,Debit Card,Next-Day,15.64,0,386.65,0,60+,Within a Week
ORD00009045,PROD00009045,USER00009045,"Sunday, May 7, 2023",,Home,31.92,1,,Not Returned,,46,Male,City34,PayPal,Next-Day,32.01,0,31.92,0,40-59,Within a Week
ORD00009142,PROD00009142,USER00009142,"Sunday, January 29, 2023",,Home,61.85,1,,Not Returned,,23,Female,City79,Credit Card,Next-Day,14.29,0,61.85,0,Under 25,Within a Week
ORD00009145,PROD00009145,USER00009145,"Sunday, June 25, 2023",,Home,350.83,1,,Not Returned,,68,Male,City24,Debit Card,Next-Day,15.1,0,350.83,0,60+,Within a Week
ORD00009239,PROD00009239,USER00009239,"Monday, December 9, 2024",,Home,210.8,1,,Not Returned,,49,Male,City99,Debit Card,Next-Day,36.73,0,210.8,0,40-59,Within a Week
ORD00009261,PROD00009261,USER00009261,"Wednesday, August 21, 2024",,Home,289.37,1,,Not Returned,,56,Male,City91,PayPal,Next-Day,42.59,0,289.37,0,40-59,Within a Week
ORD00009452,PROD00009452,USER00009452,"Wednesday, September 27, 2023",,Home,188.44,1,,Not Returned,,58,Female,City26,Credit Card,Next-Day,2.72,0,188.44,0,40-59,Within a Week
ORD00009614,PROD00009614,USER00009614,"Saturday, September 28, 2024",,Home,178.03,1,,Not Returned,,28,Male,City43,Gift Card,Next-Day,30.25,0,178.03,0,25-39,Within a Week
ORD00009628,PROD00009628,USER00009628,"Sunday, May 7, 2023",,Home,350.26,1,,Not Returned,,30,Male,City83,PayPal,Next-Day,19.99,0,350.26,0,25-39,Within a Week
ORD00009795,PROD00009795,USER00009795,"Saturday, April 29, 2023",,Home,183.28,1,,Not Returned,,24,Female,City48,Gift Card,Next-Day,46.85,0,183.28,0,Under 25,Within a Week
ORD00009814,PROD00009814,USER00009814,"Friday, November 1, 2024",,Home,389.97,1,,Not Returned,,38,Female,City70,PayPal,Next-Day,41.1,0,389.97,0,25-39,Within a Week
ORD00000054,PROD00000054,USER00000054,"Sunday, February 12, 2023",,Home,283.79,2,,Not Returned,,42,Male,City76,Debit Card,Next-Day,30.81,0,567.58,0,40-59,Within a Week
ORD00000086,PROD00000086,USER00000086,"Wednesday, March 6, 2024",,Home,255.78,2,,Not Returned,,63,Female,City52,Credit Card,Next-Day,34.49,0,511.56,0,60+,Within a Week
ORD00000125,PROD00000125,USER00000125,"Friday, December 20, 2024",,Home,247.46,2,,Not Returned,,48,Male,City52,Gift Card,Next-Day,19.97,0,494.92,0,40-59,Within a Week
ORD00000296,PROD00000296,USER00000296,"Thursday, July 11, 2024",,Home,372.61,2,,Not Returned,,51,Female,City91,Gift Card,Next-Day,0.2,0,745.22,0,40-59,Within a Week
ORD00000321,PROD00000321,USER00000321,"Saturday, May 27, 2023",,Home,84.91,2,,Not Returned,,47,Female,City69,Gift Card,Next-Day,2.03,0,169.82,0,40-59,Within a Week
ORD00000731,PROD00000731,USER00000731,"Saturday, October 12, 2024",,Home,214.66,2,,Not Returned,,55,Female,City10,Debit Card,Next-Day,48.8,0,429.32,0,40-59,Within a Week
ORD00000811,PROD00000811,USER00000811,"Thursday, October 31, 2024",,Home,47.71,2,,Not Returned,,47,Female,City1,Credit Card,Next-Day,7.57,0,95.42,0,40-59,Within a Week
ORD00001049,PROD00001049,USER00001049,"Tuesday, March 5, 2024",,Home,76.37,2,,Not Returned,,65,Male,City84,Gift Card,Next-Day,6.52,0,152.74,0,60+,Within a Week
ORD00001184,PROD00001184,USER00001184,"Monday, October 30, 2023",,Home,18.83,2,,Not Returned,,43,Female,City49,Credit Card,Next-Day,40.58,0,37.66,0,40-59,Within a Week
ORD00001393,PROD00001393,USER00001393,"Saturday, October 26, 2024",,Home,374.81,2,,Not Returned,,30,Male,City30,PayPal,Next-Day,7.33,0,749.62,0,25-39,Within a Week
ORD00001401,PROD00001401,USER00001401,"Saturday, April 20, 2024",,Home,149,2,,Not Returned,,46,Female,City75,Debit Card,Next-Day,26.65,0,298,0,40-59,Within a Week
ORD00001464,PROD00001464,USER00001464,"Monday, November 27, 2023",,Home,129.4,2,,Not Returned,,37,Male,City21,Gift Card,Next-Day,39.91,0,258.8,0,25-39,Within a Week
ORD00001518,PROD00001518,USER00001518,"Wednesday, September 27, 2023",,Home,111.8,2,,Not Returned,,46,Female,City65,PayPal,Next-Day,31.45,0,223.6,0,40-59,Within a Week
ORD00001585,PROD00001585,USER00001585,"Saturday, October 21, 2023",,Home,124.31,2,,Not Returned,,65,Male,City97,PayPal,Next-Day,13.41,0,248.62,0,60+,Within a Week
ORD00001705,PROD00001705,USER00001705,"Tuesday, December 24, 2024",,Home,265.79,2,,Not Returned,,43,Male,City23,PayPal,Next-Day,42.56,0,531.58,0,40-59,Within a Week
ORD00001787,PROD00001787,USER00001787,"Sunday, August 6, 2023",,Home,294.89,2,,Not Returned,,44,Female,City53,Credit Card,Next-Day,26.62,0,589.78,0,40-59,Within a Week
ORD00001859,PROD00001859,USER00001859,"Monday, August 5, 2024",,Home,147.5,2,,Not Returned,,65,Male,City64,Credit Card,Next-Day,1.83,0,295,0,60+,Within a Week
ORD00002001,PROD00002001,USER00002001,"Wednesday, April 12, 2023",,Home,469.97,2,,Not Returned,,34,Male,City63,Credit Card,Next-Day,33.11,0,939.94,0,25-39,Within a Week
ORD00002141,PROD00002141,USER00002141,"Sunday, July 23, 2023",,Home,373.65,2,,Not Returned,,25,Male,City84,Gift Card,Next-Day,26.6,0,747.3,0,25-39,Within a Week
ORD00002391,PROD00002391,USER00002391,"Friday, February 10, 2023",,Home,345.78,2,,Not Returned,,59,Female,City18,PayPal,Next-Day,38.25,0,691.56,0,40-59,Within a Week
ORD00002593,PROD00002593,USER00002593,"Sunday, April 16, 2023",,Home,316.56,2,,Not Returned,,33,Female,City87,Credit Card,Next-Day,29.37,0,633.12,0,25-39,Within a Week
ORD00002689,PROD00002689,USER00002689,"Thursday, January 11, 2024",,Home,265.26,2,,Not Returned,,61,Female,City40,PayPal,Next-Day,40.65,0,530.52,0,60+,Within a Week
ORD00002717,PROD00002717,USER00002717,"Saturday, December 16, 2023",,Home,42.57,2,,Not Returned,,59,Female,City79,Credit Card,Next-Day,8.92,0,85.14,0,40-59,Within a Week
ORD00002726,PROD00002726,USER00002726,"Friday, June 21, 2024",,Home,249.08,2,,Not Returned,,68,Male,City35,Gift Card,Next-Day,42.08,0,498.16,0,60+,Within a Week
ORD00002926,PROD00002926,USER00002926,"Friday, November 24, 2023",,Home,194.58,2,,Not Returned,,22,Male,City96,Gift Card,Next-Day,20.95,0,389.16,0,Under 25,Within a Week
ORD00003193,PROD00003193,USER00003193,"Tuesday, May 23, 2023",,Home,490.08,2,,Not Returned,,65,Female,City42,Credit Card,Next-Day,14.65,0,980.16,0,60+,Within a Week
ORD00003313,PROD00003313,USER00003313,"Tuesday, January 2, 2024",,Home,287.21,2,,Not Returned,,52,Female,City26,Gift Card,Next-Day,8.69,0,574.42,0,40-59,Within a Week
ORD00003382,PROD00003382,USER00003382,"Friday, July 21, 2023",,Home,254.29,2,,Not Returned,,27,Male,City8,Gift Card,Next-Day,11.92,0,508.58,0,25-39,Within a Week
ORD00003521,PROD00003521,USER00003521,"Sunday, September 1, 2024",,Home,265.82,2,,Not Returned,,18,Female,City94,Gift Card,Next-Day,10.45,0,531.64,0,Under 25,Within a Week
ORD00003575,PROD00003575,USER00003575,"Tuesday, January 17, 2023",,Home,87.91,2,,Not Returned,,30,Male,City50,PayPal,Next-Day,27.26,0,175.82,0,25-39,Within a Week
ORD00003773,PROD00003773,USER00003773,"Sunday, March 31, 2024",,Home,97.91,2,,Not Returned,,20,Male,City59,Gift Card,Next-Day,3.62,0,195.82,0,Under 25,Within a Week
ORD00003866,PROD00003866,USER00003866,"Saturday, November 30, 2024",,Home,112.57,2,,Not Returned,,52,Male,City11,PayPal,Next-Day,9.34,0,225.14,0,40-59,Within a Week
ORD00004154,PROD00004154,USER00004154,"Thursday, January 25, 2024",,Home,399.73,2,,Not Returned,,68,Female,City11,Gift Card,Next-Day,42.49,0,799.46,0,60+,Within a Week
ORD00004168,PROD00004168,USER00004168,"Friday, June 9, 2023",,Home,41.01,2,,Not Returned,,59,Male,City35,Gift Card,Next-Day,42.21,0,82.02,0,40-59,Within a Week
ORD00004254,PROD00004254,USER00004254,"Monday, January 9, 2023",,Home,395.95,2,,Not Returned,,35,Male,City53,Credit Card,Next-Day,3.44,0,791.9,0,25-39,Within a Week
ORD00004413,PROD00004413,USER00004413,"Thursday, December 7, 2023",,Home,478.71,2,,Not Returned,,40,Male,City51,Credit Card,Next-Day,47.38,0,957.42,0,40-59,Within a Week
ORD00004767,PROD00004767,USER00004767,"Wednesday, November 1, 2023",,Home,11.05,2,,Not Returned,,40,Female,City88,Credit Card,Next-Day,24.48,0,22.1,0,40-59,Within a Week
ORD00004985,PROD00004985,USER00004985,"Friday, August 25, 2023",,Home,5.57,2,,Not Returned,,69,Male,City58,Credit Card,Next-Day,2.73,0,11.14,0,60+,Within a Week
ORD00005128,PROD00005128,USER00005128,"Monday, May 13, 2024",,Home,447.27,2,,Not Returned,,34,Female,City69,Gift Card,Next-Day,26.38,0,894.54,0,25-39,Within a Week
ORD00005144,PROD00005144,USER00005144,"Sunday, December 29, 2024",,Home,127.24,2,,Not Returned,,22,Male,City86,Debit Card,Next-Day,40.63,0,254.48,0,Under 25,Within a Week
